,0,1,2,3
<<<<<<< HEAD
46,9998016.751355825,727.1682636958734,1225.263229766993,30.81715071850548
47,9997998.696135612,709.7292125455053,1260.5000178745993,31.074633954311437
48,9997937.681872686,717.4656487786268,1312.9771081567176,31.875370369426953
49,9998014.799160605,633.9654500317703,1320.6955044014228,30.539884975014605
50,9997864.67505099,703.192706820575,1399.5100553738423,32.622186835369924
51,9997857.430398967,678.7652661213298,1431.3414382725953,32.46289664530068
52,9997919.351559935,612.5963765660467,1436.8039774272863,31.248086064278446
53,9997856.479163863,625.9495867787298,1485.6427312231303,31.928518131225303
54,9997731.887362942,677.6317545015103,1556.7945720425498,33.68631051525527
55,9997287.284534063,935.3305392158812,1736.8605766216542,40.52435011144289
56,9996966.7467869,1107.9802009018504,1879.7893801111597,45.483632083953296
57,9996580.627527447,1319.1950064477842,2048.3428840549295,51.834582050048894
58,9996362.64798252,1418.067293556803,2164.241171239712,55.043552672138475
59,9996081.596727584,1549.1392898819788,2309.771069547934,59.49291298773834
60,9995850.137206692,1646.3270663601797,2440.585074082917,62.95065286773231
61,9995451.023410821,1850.192900382209,2629.640881763944,69.1428070367639
62,9995031.115540547,2068.400048068574,2825.029824742854,75.45458665041761
63,9994720.864304349,2202.888567683596,2996.0681979625774,80.17893001071586
64,9994537.007211355,2241.0442120745383,3138.6504481129678,83.2981284562609
65,9994396.298339559,2246.9644884664576,3270.959990815524,85.77718117153854
66,9994340.01130951,2200.422306860083,3372.8943825311553,86.67200109476367
67,9994032.241347365,2315.9395502722473,3560.521487934136,91.29761443418094
68,9993844.511904428,2344.882754690872,3716.481562758993,94.12377811592056
69,9993372.789967177,2576.1695723241855,3950.003196752093,101.03726374660476
70,9993213.839594243,2567.1559736273653,4115.339676554773,103.66475558938203
71,9993008.808978846,2586.315946147215,4298.042055016896,106.83301999666209
72,9992131.670818359,3100.291626272955,4648.846974487344,119.19058089587598
73,9991591.873422284,3344.2196291249716,4936.647341856508,127.25960673548032
74,9991028.237950942,3594.352547417581,5241.511949268968,135.89755237605394
75,9990202.104378438,4044.017266319297,5606.081282862963,147.79707238612713
76,9989122.97197909,4658.098805370193,6055.81002831593,163.11918723132763
77,9988356.16801024,5014.147973254177,6454.4574875207545,175.22652899176052
78,9987630.45567827,5319.897740003309,6862.31179488708,187.33478685168592
79,9986602.51474848,5835.740031743496,7358.347323367028,203.39789639998614
80,9985884.337815069,6088.71447369604,7811.4083546642,215.5393565811601
81,9985758.62846701,5885.587369409636,8135.443406346174,220.34075721768815
82,9984614.829389628,6439.226798907691,8708.380953469185,237.56285799132115
83,9983645.30662965,6851.71195432668,9249.804001662209,253.17741435692068
84,9981508.090154499,8142.806635564199,10066.522436328765,282.5807736118166
85,9979449.858355213,9327.253433892487,10911.606259339074,311.2819515562688
86,9978060.033444578,9896.815609900646,11708.508060139251,334.64288538194654
87,9977219.745814636,9995.192562473252,12433.572281671642,351.4893412091305
88,9975835.998309119,10547.855471729881,13241.533230574552,374.61298857632846
89,9975119.287683206,10557.527160233483,13932.960362309217,390.22479424907124
90,9974952.859617556,10191.950987952818,14456.598420303468,398.5909741870701
91,9974585.458510857,9974.365994073763,15032.739661158268,407.435833910962
92,9974486.663404832,9581.495959802967,15520.700166789651,411.1404685694071
93,9975001.860230427,8786.743932371877,15806.343685174304,405.0521520349216
94,9974974.02672181,8437.184152327482,16183.460625280197,405.32850056606645
95,9974900.3185114,8166.070927385113,16529.33381113841,404.2767500734862
96,9974393.356543653,8115.53292951665,17081.044413336374,410.06611350581977
97,9973941.54900925,8031.391066602841,17612.97973216157,414.080191976724
98,9973451.398456344,7947.818902656959,18183.3943892017,417.3882518006031
99,9972987.995974088,7863.3542328345275,18728.262760890342,420.3870322090231
100,9972796.402978772,7538.428696305934,19245.93113931581,419.23718560404495
101,9972715.074342195,7172.917628100421,19695.747911555365,416.2601181435987
102,9972582.463426497,6883.5393143947085,20120.038805159777,413.9584539628296
103,9972451.05054459,6598.669032913932,20539.625536725132,410.6548857761753
104,9972323.670442002,6364.275522803527,20905.31945824738,406.7345769435398
105,9972287.08818254,6016.852413557767,21295.10285951793,400.9565443728251
106,9972257.463170083,5765.161562516702,21582.51720517179,394.8580622308683
107,9972336.419818437,5457.638799187935,21818.67471636411,387.2666660105166
108,9972569.740917217,5084.383418341306,21968.98770902814,376.8879554172429
109,9972612.648840876,4846.57595154601,22173.136041171634,367.6391664192977
110,9972689.039396493,4587.605585891769,22365.819563478297,357.53545413199
111,9972771.910898207,4365.096083583775,22514.853992520184,348.1390257083973
112,9972793.024040084,4199.477888416234,22668.160702275218,339.3373692249505
113,9972817.639834033,4018.955602665833,22833.407806290274,329.9967569963629
114,9972765.122424193,3937.758079962816,22974.38485000146,322.73464583474725
115,9972763.585152518,3794.9349273760577,23127.601046815587,313.8788732881941
116,9972694.88946076,3711.4804549630376,23287.47873652955,306.15134774505685
117,9972941.85604979,3425.7865180904773,23339.444034144908,292.9133979864195
118,9973009.741357304,3254.428269094035,23452.793498685274,283.03687491170757
119,9973258.412861178,3027.920469816253,23442.164933595064,271.5017354161987
120,9973381.797850512,2883.2270137065207,23473.037837223554,261.9372985520188
121,9973477.835720737,2744.938692891329,23524.824361571977,252.40122479218448
122,9973593.740528716,2636.3359537524875,23526.141011633852,243.7825058961637
123,9973697.946618285,2523.8844996967996,23543.226216183823,234.94266582676474
124,9973800.511150045,2437.0954328411726,23535.18640681546,227.20701031804867
125,9973900.32154669,2354.012570223576,23525.98655667845,219.67932640630931
126,9973894.455623318,2338.4677821231394,23552.57116594677,214.5054286245845
127,9973977.620920338,2291.132032418205,23522.692770275757,208.55427695130197
128,9974112.254213436,2212.808518970592,23473.130466579954,201.80680101979866
129,9974246.202142695,2151.6596560548296,23406.499671984104,195.63852925481052
130,9974482.380228337,2023.2399815183853,23306.96175543673,187.41803470361117
131,9974462.717913842,2105.751152209602,23246.470476032955,185.0604579181058
132,9974538.942389514,2172.0574883341706,23105.891321431176,183.10880072439957
133,9974492.12621475,2221.7535950788633,23105.63673449183,180.48345568975813
134,9974372.30559576,2305.318716616946,23142.257024682625,180.11866295565872
135,9974386.603303302,2284.450005993137,23152.561907275613,176.3847834286211
136,9974427.218596159,2227.4515925258597,23172.992042959428,172.3377683629147
137,9974433.335758558,2217.415452072311,23180.08719561328,169.16159375739454
138,9974612.486742517,2139.1132277035385,23083.4384963604,164.9615334173269
139,9974597.585162524,2197.1566420140584,23042.308284007606,162.94991144325203
140,9974662.850780468,2149.5043239018314,23027.80588850514,159.83900712545886
141,9974337.052458398,2453.997246277811,23046.898848020843,162.05144730322104
142,9973922.941413043,2792.3888720401033,23117.848682295175,166.8210326281846
143,9973913.098528787,2737.626667925702,23184.516622585656,164.75818070414252
144,9973641.626015248,2904.0390973929157,23286.77456567899,167.56032167563842
145,9973247.480676157,3248.3763338795716,23329.047482455633,175.09550750616225
146,9973009.359016337,3414.4711984143837,23397.20369079268,178.96609444338915
147,9972405.096211217,3919.9885023289517,23483.605150282976,191.31013617622926
148,9971911.76139179,4269.791923179821,23618.62833065013,199.81835438444276
149,9971952.570276106,4237.020050524518,23610.001678152963,200.40799522249625
150,9971860.736325415,4320.326366559528,23615.44232057475,203.49498746558407
151,9971601.770530267,4347.431575630178,23844.059459952856,206.7384341399024
152,9971521.50956909,4353.422441522182,23915.792286141757,209.2757032377868
153,9971326.762373313,4410.653117239897,24049.419777380564,213.16473207332663
154,9970689.184809685,4746.49443614457,24341.75359335962,222.56716080880597
155,9970356.700414268,4894.994497327469,24519.629902226745,228.6751861886537
156,9970591.41963924,4705.005360608138,24475.02443715081,228.55056300097755
157,9970540.176153537,4649.968559224632,24579.526331358742,230.32895588543698
158,9970427.457944335,4583.459859528447,24757.717084034884,231.36511211144557
159,9970465.813194329,4455.518621097362,24847.072663621846,231.5955209491796
160,9970628.187442914,4294.041265518289,24847.14101069187,230.6302808759262
161,9970887.68724235,3973.249151690177,24913.496253584206,225.56735237163358
162,9971027.063206747,3791.8693639061094,24957.69267311896,223.37475622761696
163,9971196.620524965,3623.277690942207,24958.67367654779,221.4281075472593
164,9971393.04576919,3412.4605298239926,24976.947235606083,217.54646538949757
165,9971613.092740858,3124.567277384011,25051.351691954562,210.98828980379406
166,9971791.151082037,2946.3483395876174,25056.53157444163,205.96900393133285
=======
0,7699420.938723291,532.0000508916407,44.38315642995596,2.678069390407087
1,7699580.950269713,361.15722491237307,54.83345079583849,3.059054574530029
2,7699416.165743378,480.60774266820204,98.0227902699315,5.2037236844284305
3,7699244.590226105,601.4084099064906,146.5558791979173,7.445484790662793
4,7698961.00514362,816.5100860153409,212.05212727930663,10.43264308566344
5,7698841.367394242,864.9623385040536,280.54601112681144,13.124256126821827
6,7698918.03402649,733.0381949035145,334.4847095538777,14.443069054324512
7,7698926.355629978,682.6148914779473,375.56680639826715,15.462672150049812
8,7698857.176507202,694.582215210253,431.44849450083876,16.792783089326743
9,7698774.875165016,720.9104174752609,486.13688541451876,18.077532095037167
10,7698731.590362131,703.354888732507,545.909527321736,19.14522181805358
11,7698704.958053006,677.4557628661344,597.4853046486261,20.100879478661867
12,7698565.765400533,754.1182417140532,658.5797180153575,21.536639738853637
13,7698623.208055041,661.5735842078867,694.0980849592921,21.12027579146146
14,7698594.035510499,642.6379561649832,741.9493244031677,21.377208921349748
15,7698585.975721505,602.6263508197794,790.1288706990845,21.269056973941844
16,7698536.483325116,608.4345251069824,833.6176393291938,21.464510450765648
17,7698403.633409286,665.9156903933743,907.6108468396009,22.84005347845482
18,7698431.066324907,618.3028041625319,928.2051140167313,22.425756919262952
19,7698352.749473833,654.4943417525484,969.4440176421626,23.312166771431347
20,7698295.26632542,663.5532494255464,1017.6757318664834,23.50469329237645
21,7698180.734878499,718.8075244938217,1075.66991277045,24.78768422742577
22,7698074.169199134,757.4589002187626,1142.5756253555855,25.796275290274348
23,7697914.977142629,822.8138218033183,1234.789428429391,27.419607134706574
24,7697888.977913655,801.5702933240271,1281.943795406807,27.507997613631968
25,7697828.309267824,799.0094219626475,1344.7026146999558,27.978695514412156
26,7697625.332549656,908.9874268536693,1435.4622186546985,30.21780483845247
27,7697629.973935613,835.7074291369472,1505.1935575573577,29.125077688153002
28,7697577.702003751,785.8800573723171,1608.1031729181361,28.314765962162355
29,7697566.68204551,752.0582786757104,1653.6867379153528,27.57293790176486
30,7697277.289970045,966.3550156298909,1724.4181183577298,31.93689596513151
31,7697077.60214394,1044.0702764103496,1844.7716960674538,33.55588357920194
32,7696760.477584844,1239.0666219525692,1962.7962386147262,37.65955459008472
33,7696685.417055942,1237.7776273407385,2038.4286704231988,38.376646295274256
34,7696141.843164607,1572.1239053035547,2241.8611267775927,44.171803317523484
35,7695730.7419939,1790.468358597874,2430.0525583001536,48.737089205421356
36,7695163.919183935,2087.1536079649322,2694.665385043459,54.261823062019545
37,7694786.319459356,2284.870739754861,2869.3582984398845,59.45150244926767
38,7694369.772359056,2492.7483235034915,3072.3977551734292,65.08156226622543
39,7693541.739846218,2975.499559337644,3407.9225898435648,74.83800460086145
40,7692645.032824147,3529.9654778378363,3738.7416869500216,86.26001106138072
41,7691905.119688457,3912.4166716848854,4087.522195479797,94.94144437882228
42,7690670.083765987,4719.5128141071855,4502.4790957943715,107.92432410894045
43,7689360.363811254,5480.538716530549,5035.616535476693,123.48093673200643
44,7687523.646678702,6830.702595596313,5501.340504721098,144.31022097955426
45,7685165.459884759,8463.067364250173,6203.122418817761,168.35033217106604
46,7683581.017303927,9221.58453078262,7008.336278100206,189.06188719275877
47,7681929.417366918,10050.082242847508,7808.344643168759,212.15574706722302
48,7681200.7932124445,10047.246561178245,8519.963562241317,231.9966641374567
49,7676683.023020449,13120.084641251337,9917.463595852356,279.42874245381245
50,7674320.215356954,14427.807037034183,10940.95620313128,311.0214028778831
51,7670420.669067625,16702.626909137423,12520.510419011405,356.19360422382556
52,7668750.107549876,17228.904256306778,13627.386859879853,393.60133394209197
53,7666883.154434286,17750.352035087042,14936.735337476803,429.7581931535866
54,7663614.714340201,19272.900881242636,16642.450489019775,469.93428953581787
55,7661118.758966309,19732.632334205977,18634.5757703108,514.0329291759771
56,7659900.121888598,19423.34924122226,20138.434303529106,538.0945666454408
57,7657696.458091106,20045.254934436176,21690.61884914186,567.6681253170536
58,7655471.321928366,20532.99192782925,23399.020873427653,596.6652703786608
59,7654799.522627886,19931.03305057238,24655.796706268593,613.6476152766193
60,7654296.610560183,18817.282804570714,26263.654444987857,622.4521902566925
61,7653363.896691621,18483.150375904293,27524.4219933259,628.5309391461747
62,7652202.232067219,17807.811444960673,29360.01661403201,629.9398737872441
63,7651301.822427999,17558.42622095881,30502.412628048776,637.3387229972443
64,7650070.5195599375,17444.906031857834,31841.120270240855,643.4541379619579
65,7650037.065230128,16287.546859474744,33040.184984013846,635.2029263784292
66,7650493.572081722,15172.82796480701,33705.27659562724,628.3233578436289
67,7646745.366455709,17498.553543287548,35093.91158329916,662.1684177015275
68,7644323.574579761,18722.455185669183,36278.21575935723,675.7544752106967
69,7642173.811020051,20476.083983975484,36656.22125418668,693.8837417848072
70,7640272.305622153,21210.381735596275,37806.2328418784,711.0798003755258
71,7637011.591976791,22454.318628697845,39802.211375550374,731.8780189621958
72,7636097.202844122,22144.04031944565,41010.13094213547,748.6258942974066
73,7641610.769974751,16915.252861425604,40785.50682411696,688.4703397035497
74,7644520.037395453,14178.907311058778,40633.22842709157,667.8268663973785
75,7645760.314838417,13211.676014378723,40373.70669485249,654.3024523530107
76,7646204.340554643,12496.192084063088,40664.74418159178,634.7231797043482
77,7645973.908030464,12116.696073241043,41294.50446005918,614.8914362365218
78,7646783.725201616,11194.400847465247,41436.89305100132,584.9808999164246
79,7647527.928635832,10293.807908862747,41619.14938604766,559.1140692571212
80,7648064.28644342,9487.416657051923,41916.96272324075,531.334176289731
81,7649050.523239851,8680.388059365945,41767.63511843418,501.4535823487264
82,7649320.24017145,8366.994348972637,41831.88856875706,480.8769108151742
83,7650120.226848265,7618.8884929445085,41805.343511972475,455.5411468171076
84,7648374.639621616,8596.595898317437,42568.484119650704,460.2803604211603
85,7647921.182165747,8507.837846147546,43127.71352401224,443.26646409617473
86,7648247.0552911665,8527.27143711476,42796.55174164914,429.12153006939735
87,7647485.7158312,8821.896276734416,43269.50771272676,422.88017933259187
88,7648119.806160234,8228.322826745769,43241.83747105866,410.03354195979404
89,7647917.218362681,8058.5344740119135,43621.13975640702,403.1074069001562
90,7646943.551648323,7682.089818127213,44982.610894300575,391.74763924847736
91,7646937.675358268,6723.325789348233,45968.24025141059,370.75860097042516
92,7647014.149344806,6709.583477497388,45921.1183480488,355.1488296512761
93,7647701.356721818,5966.394929123919,45991.875636217286,340.3727128374236
94,7649975.341527807,4873.299390692741,44825.38568459228,325.973396902927
95,7650424.810009796,4363.900534522467,44900.28402108917,311.00543459063357
96,7650737.927924268,4048.8955257468124,44923.70805524227,289.4684947428957
97,7651460.8932632245,3853.331643996038,44414.02787732709,271.7472154527548
98,7652000.354283466,3524.6125927369862,44217.28366672849,257.7494570711584
99,7652980.1999466345,3364.0769048027128,43416.7838517987,238.9392967606914
100,7653718.4562903615,3044.7712969576214,43014.066220406356,222.70619227341282
101,7653544.600930294,2826.7272428017604,43420.266455625744,208.40537127911657
102,7652815.779773538,2801.0250787291416,44184.092129479715,199.1030182468021
103,7654170.526539225,2577.410770883606,43064.482548833,187.5801410514542
104,7654845.700108068,2315.737000892506,42663.937639228825,174.62525181288052
105,7655391.941927585,2080.122590022728,42368.52412549144,159.41135690083473
106,7654899.234051518,1915.397449863382,43039.72933857943,145.63916004006532
107,7656407.037617628,1760.1323229608256,41696.96772100294,135.86233840790717
108,7656744.415646482,1699.6549604074473,41428.35201747011,127.5773756401635
109,7656350.449581886,1581.908087769175,41950.625034452845,117.01729588808993
110,7657408.009436538,1729.1668079997849,40747.06803371369,115.75572174553221
111,7657376.297043156,1568.2508189710597,40948.39546910167,107.05666877195733
112,7658016.881639289,1483.4209470461997,40397.987617663406,101.70979599727235
113,7658993.757065581,1365.0527780191012,39545.78332645527,95.40682994674783
114,7659709.78122724,1277.8108315008692,38924.2192854266,88.18865583134065
115,7659974.925071043,1200.6877304313864,38742.169246497026,82.21795202343816
116,7660519.149529287,1126.6283127501877,38276.9135080661,77.30864989792475
117,7659961.454697383,1050.1382896506793,38915.19959508369,73.20741788077777
118,7660342.005030054,905.7665769086714,38684.61188763299,67.61650540670853
119,7658565.578263433,831.2446757937894,40539.83377382754,63.34328694317589
120,7659164.645243722,822.046240261802,39952.015576768186,61.2929392430161
121,7659849.61981163,727.0606945122494,39367.9166083922,55.402885467530496
122,7659530.703381989,753.4043872560964,39662.65597002113,53.236260730789624
123,7660435.699392588,816.5598752571377,38695.421685654444,52.31904650252531
124,7661487.231014934,866.6421586756828,37595.253363112104,50.87346327828258
125,7661673.512249975,848.7904508679384,37428.02131497988,49.67598417704345
126,7661321.134618014,784.4456928026067,37846.59234948352,47.827339700074006
127,7666617.593789797,928.1601412625238,32405.102332234317,49.143736714015674
128,7667602.2073754,939.2539262776377,31410.267324218963,48.27137409979118
129,7669529.265944806,949.3762338173992,29473.57656803883,47.78125333291797
130,7669621.801175971,886.7906028882188,29445.44864207469,45.95957906734148
131,7669535.854949559,848.6389595351887,29572.36546034418,43.14063055810768
132,7668561.736734994,724.2133640492668,30675.073598280003,38.976302673211386
133,7669615.910854056,723.3847625510166,29622.310732786424,38.39365061421876
134,7672253.83573835,836.1536784664813,26869.746191242622,40.26439193955562
135,7672300.694497206,820.9811717896617,26838.80069719111,39.52363381051585
136,7671986.458977884,739.602241222367,27236.68615523686,37.25262565597457
137,7672639.713648179,725.9520730363931,26597.823464575053,36.510814206473135
138,7673317.630856698,840.4955030787601,25803.444309165097,38.429331058734334
139,7673916.047301215,789.812494240683,25256.706634497034,37.43357004627225
140,7674315.09420632,700.0138052339258,24949.85712821719,35.0348602304486
141,7674773.9967413675,803.2100310791641,24385.733199737937,37.06002781717866
142,7674990.98211865,822.0595486969494,24150.03693647049,36.92139618442384
143,7675508.889945754,724.3641679186943,23732.6796174481,34.066268880174064
144,7675947.234839437,694.1084537466298,23325.728998848717,32.92770796248231
145,7675299.076233623,728.6697482472711,23938.579411703755,33.67460642427211
146,7673783.000028427,924.4661711225078,25255.43428776964,37.099512678826954
147,7673797.696973315,1065.9750080055958,25097.702030378467,38.62598829177233
148,7673543.660337207,1206.9660917465303,25208.870749296242,40.502821746026164
149,7672248.484769523,1085.2025090501877,26626.186671779305,40.12604965265754
>>>>>>> atiumcache-main
